,user_id,dlc_id,parent_id,recommended,num_review,num_owned_games,dlc_play_time_hr,game_play_time,price_diff,lag_month,dlc_price,game_price,dlc_release_date,game_release_date,dlc:Captionsavailable,dlc:Co-op,dlc:Commentaryavailable,dlc:Cross-PlatformMultiplayer,dlc:DownloadableContent,dlc:Fullcontrollersupport,dlc:Gamepad,dlc:HTCVive,dlc:In-AppPurchases,dlc:IncludesSourceSDK,dlc:Includesleveleditor,dlc:Keyboard/Mouse,dlc:LocalCo-op,dlc:LocalMulti-Player,dlc:MMO,dlc:Multi-player,dlc:OculusRift,dlc:OnlineCo-op,dlc:OnlineMulti-Player,dlc:PartialControllerSupport,dlc:Room-Scale,dlc:Seated,dlc:Shared/SplitScreen,dlc:Single-player,dlc:Standing,dlc:Stats,dlc:SteamAchievements,dlc:SteamCloud,dlc:SteamLeaderboards,dlc:SteamTradingCards,dlc:SteamTurnNotifications,dlc:SteamVRCollectibles,dlc:SteamWorkshop,dlc:TrackedMotionControllers,dlc:ValveAnti-Cheatenabled,dlc:WindowsMixedReality,Accounting,Action,Adventure,Animation&Modeling,AudioProduction,Casual,Design&Illustration,EarlyAccess,Education,FreetoPlay,Indie,MassivelyMultiplayer,PhotoEditing,RPG,Racing,Simulation,SoftwareTraining,Sports,Strategy,Utilities,VideoProduction,WebPublishing,Captionsavailable,Co-op,Commentaryavailable,Cross-PlatformMultiplayer,DownloadableContent,Fullcontrollersupport,Gamedemo,Gamepad,HTCVive,In-AppPurchases,IncludesSourceSDK,Includesleveleditor,Keyboard/Mouse,LocalCo-op,LocalMulti-Player,MMO,Mods,Mods-requireHL2,Multi-player,OculusRift,OnlineCo-op,OnlineMulti-Player,PartialControllerSupport,Room-Scale,Seated,Shared/SplitScreen,Single-player,Standing,Stats,SteamAchievements,SteamCloud,SteamLeaderboards,SteamTradingCards,SteamTurnNotifications,SteamVRCollectibles,SteamWorkshop,TrackedMotionControllers,ValveAnti-Cheatenabled,WindowsMixedReality
0,76561198045381877,245970,49520,1,1602,181.0,0.0,13967,-17.0,19,2.99,19.99,2014-04-15,2012-09-17,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198045381877,282511,214490,1,1602,181.0,0.0,1346,-36.0,0,3.99,39.99,2014-10-06,2014-10-06,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198045381877,282510,214490,1,1602,181.0,0.0,1346,-36.0,0,3.99,39.99,2014-10-14,2014-10-06,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198045381877,282512,214490,1,1602,181.0,0.0,1346,-32.0,0,7.99,39.99,2014-10-28,2014-10-06,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198045381877,282513,214490,1,1602,181.0,0.0,1346,-32.0,1,7.99,39.99,2014-12-02,2014-10-06,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198045381877,282516,214490,1,1602,181.0,0.0,1346,-32.0,4,7.99,39.99,2015-03-03,2014-10-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198045381877,407920,238430,1,1602,181.0,0.0,2445,-8.0,24,1.99,9.99,2015-10-26,2013-10-25,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198045381877,419070,235540,1,1602,181.0,0.0,3015,-29.99,1,0.0,29.99,2015-12-03,2015-10-23,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198045381877,377560,359550,1,1602,181.0,0.0,9975,-14.99,0,0.0,14.99,2015-12-16,2015-12-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198045381877,435881,377160,1,1602,181.0,0.0,21007,-5.0,6,24.99,29.99,2016-05-18,2015-11-09,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198045381877,480630,377160,1,1602,181.0,0.0,21007,-25.0,7,4.99,29.99,2016-06-20,2015-11-09,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198045381877,520642,507490,1,1602,181.0,0.0,1930,-37.0,3,2.99,39.99,2017-02-16,2016-11-10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198045381877,520640,507490,1,1602,181.0,0.0,1930,-37.0,3,2.99,39.99,2017-02-16,2016-11-10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198045381877,520644,507490,1,1602,181.0,0.0,1930,-37.0,3,2.99,39.99,2017-02-16,2016-11-10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198045381877,520645,507490,1,1602,181.0,0.0,1930,-37.0,3,2.99,39.99,2017-02-16,2016-11-10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198045381877,520643,507490,1,1602,181.0,0.0,1930,-37.0,3,2.99,39.99,2017-02-16,2016-11-10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198045381877,540810,377160,1,1602,181.0,0.0,21007,-29.99,15,0.0,29.99,2017-02-06,2015-11-09,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198045381877,643910,507490,1,1602,181.0,0.0,1930,-39.99,9,0.0,39.99,2017-08-24,2016-11-10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198045381877,649310,507490,1,1602,181.0,0.0,1930,-39.99,10,0.0,39.99,2017-09-14,2016-11-10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0.0,475.0,317.0,2.0,0.0,303.0,5.0,136.0,3.0,789.0,639.0,230.0,1.0,269.0,27.0,165.0,2.0,50.0,290.0,8.0,0.0,1.0,38.0,172.0,18.0,187.0,0.0,170.0,1.0,11.0,21.0,282.0,14.0,72.0,14.0,24.0,41.0,190.0,1.0,0.0,410.0,16.0,100.0,278.0,196.0,11.0,19.0,55.0,812.0,14.0,101.0,528.0,201.0,119.0,356.0,9.0,1.0,60.0,18.0,25.0,1.0
0,76561198001694388,8650,8600,1,1,410.0,0.0,54956,3.99,8,0.0,3.99,2008-06-19,2007-10-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,148.0,98.0,0.0,0.0,52.0,0.0,4.0,0.0,12.0,175.0,3.0,0.0,52.0,36.0,73.0,0.0,27.0,90.0,0.0,0.0,0.0,14.0,53.0,7.0,25.0,0.0,110.0,0.0,5.0,5.0,6.0,5.0,37.0,5.0,5.0,4.0,2.0,1.0,0.0,120.0,6.0,7.0,14.0,72.0,1.0,5.0,35.0,336.0,1.0,37.0,223.0,164.0,85.0,161.0,0.0,1.0,51.0,1.0,18.0,1.0
0,76561198112831814,8650,8600,1,2,127.0,0.0,2582,3.99,8,0.0,3.99,2008-06-19,2007-10-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.0,10.0,0.0,0.0,16.0,0.0,4.0,0.0,3.0,48.0,1.0,0.0,2.0,49.0,41.0,0.0,28.0,22.0,0.0,0.0,0.0,4.0,14.0,2.0,8.0,0.0,30.0,0.0,5.0,5.0,2.0,1.0,24.0,5.0,3.0,4.0,1.0,0.0,0.0,50.0,6.0,4.0,6.0,28.0,1.0,6.0,13.0,105.0,1.0,13.0,71.0,45.0,31.0,44.0,1.0,0.0,23.0,1.0,3.0,0.0
0,76561198112831814,8660,8600,1,2,127.0,0.0,2582,4.0,10,7.99,3.99,2008-09-01,2007-10-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.0,10.0,0.0,0.0,16.0,0.0,4.0,0.0,3.0,48.0,1.0,0.0,2.0,49.0,41.0,0.0,28.0,22.0,0.0,0.0,0.0,4.0,14.0,2.0,8.0,0.0,30.0,0.0,5.0,5.0,2.0,1.0,24.0,5.0,3.0,4.0,1.0,0.0,0.0,50.0,6.0,4.0,6.0,28.0,1.0,6.0,13.0,105.0,1.0,13.0,71.0,45.0,31.0,44.0,1.0,0.0,23.0,1.0,3.0,0.0
0,76561198105367317,8650,8600,0,3,121.0,0.0,25881,3.99,8,0.0,3.99,2008-06-19,2007-10-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,36.0,20.0,0.0,0.0,10.0,0.0,8.0,0.0,7.0,30.0,3.0,0.0,7.0,32.0,43.0,0.0,26.0,12.0,0.0,0.0,0.0,0.0,18.0,1.0,8.0,0.0,25.0,0.0,5.0,4.0,6.0,0.0,11.0,5.0,5.0,7.0,2.0,0.0,0.0,51.0,5.0,4.0,11.0,39.0,0.0,5.0,15.0,96.0,0.0,9.0,47.0,41.0,17.0,41.0,1.0,0.0,19.0,0.0,6.0,0.0
0,76561198133031298,8650,8600,0,1,9.0,0.4,,3.99,8,0.0,3.99,2008-06-19,2007-10-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,17.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,14.0,7.0,6.0,0.0,3.0,1.0,11.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,10.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,10.0,1.0,3.0,1.0,0.0,1.0,7.0,0.0,0.0,15.0,1.0,3.0,6.0,6.0,0.0,1.0,1.0,17.0,0.0,5.0,16.0,10.0,3.0,12.0,0.0,0.0,5.0,0.0,3.0,0.0
0,76561198015586815,8650,8600,1,11,346.0,0.2,347,3.99,8,0.0,3.99,2008-06-19,2007-10-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.0,78.0,0.0,0.0,33.0,0.0,13.0,0.0,14.0,138.0,6.0,0.0,52.0,9.0,52.0,0.0,5.0,94.0,0.0,0.0,0.0,27.0,56.0,9.0,29.0,0.0,98.0,0.0,4.0,5.0,9.0,10.0,51.0,4.0,7.0,6.0,4.0,1.0,0.0,135.0,6.0,9.0,17.0,58.0,1.0,5.0,29.0,287.0,2.0,35.0,187.0,139.0,48.0,150.0,0.0,0.0,55.0,1.0,23.0,0.0
0,76561198025453989,8650,8600,1,11,99.0,0.0,,3.99,8,0.0,3.99,2008-06-19,2007-10-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,112.0,38.0,1.0,0.0,25.0,1.0,14.0,0.0,89.0,57.0,33.0,0.0,24.0,5.0,31.0,0.0,13.0,16.0,1.0,0.0,0.0,14.0,57.0,5.0,27.0,0.0,24.0,0.0,1.0,3.0,32.0,15.0,28.0,2.0,2.0,5.0,28.0,2.0,0.0,101.0,2.0,17.0,35.0,42.0,0.0,2.0,7.0,99.0,1.0,29.0,92.0,48.0,13.0,69.0,0.0,0.0,27.0,1.0,22.0,0.0
0,76561198008648455,8660,8600,1,2,3.0,0.1,5565,4.0,10,7.99,3.99,2008-09-01,2007-10-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,76561198043851513,8660,8600,1,117,501.0,1.0,141,4.0,10,7.99,3.99,2008-09-01,2007-10-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,251.0,138.0,0.0,0.0,110.0,0.0,13.0,0.0,26.0,264.0,8.0,0.0,83.0,18.0,39.0,0.0,16.0,99.0,0.0,0.0,0.0,21.0,47.0,7.0,32.0,0.0,108.0,0.0,2.0,4.0,18.0,5.0,28.0,3.0,7.0,5.0,6.0,1.0,0.0,114.0,3.0,12.0,29.0,91.0,1.0,4.0,39.0,431.0,2.0,42.0,247.0,146.0,76.0,280.0,2.0,0.0,21.0,1.0,17.0,0.0
0,76561198014740190,8660,8600,1,9,57.0,0.1,4298,4.0,10,7.99,3.99,2008-09-01,2007-10-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,13.0,1.0,0.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,0.0,0.0,9.0,13.0,5.0,7.0,0.0,8.0,0.0,0.0,0.0,3.0,7.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,2.0,3.0,16.0,0.0,0.0,2.0,36.0,0.0,9.0,24.0,14.0,3.0,21.0,0.0,0.0,10.0,0.0,11.0,0.0
0,76561197993030785,8660,8600,0,6,10.0,0.1,43560,4.0,10,7.99,3.99,2008-09-01,2007-10-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,7.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,6.0,3.0,1.0,2.0,6.0,1.0,3.0,0.0,8.0,1.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
0,76561197993030785,347990,244210,1,6,10.0,0.0,13756,-20.0,2,9.99,29.99,2015-03-11,2014-12-19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,7.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,6.0,3.0,1.0,2.0,6.0,1.0,3.0,0.0,8.0,1.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
0,76561198035101495,8660,8600,0,470,531.0,0.0,24,4.0,10,7.99,3.99,2008-09-01,2007-10-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,263.0,154.0,1.0,0.0,101.0,1.0,12.0,0.0,22.0,203.0,7.0,0.0,79.0,25.0,39.0,0.0,16.0,61.0,1.0,0.0,0.0,25.0,53.0,10.0,37.0,0.0,143.0,0.0,2.0,0.0,14.0,7.0,29.0,2.0,5.0,9.0,4.0,1.0,0.0,142.0,2.0,6.0,16.0,107.0,0.0,2.0,38.0,435.0,1.0,36.0,258.0,187.0,88.0,268.0,0.0,0.0,35.0,0.0,24.0,0.0
0,76561198087739023,8660,8600,1,89,219.0,0.0,39,4.0,10,7.99,3.99,2008-09-01,2007-10-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,140.0,61.0,1.0,0.0,24.0,2.0,19.0,0.0,51.0,105.0,24.0,0.0,44.0,12.0,56.0,0.0,11.0,49.0,2.0,0.0,0.0,11.0,60.0,4.0,27.0,0.0,59.0,0.0,6.0,6.0,29.0,3.0,39.0,7.0,5.0,7.0,19.0,1.0,0.0,102.0,7.0,21.0,32.0,56.0,2.0,8.0,13.0,186.0,2.0,25.0,130.0,75.0,31.0,116.0,0.0,0.0,43.0,2.0,22.0,0.0
0,76561198012545565,8690,8600,0,157,955.0,0.0,35,-1.0,12,2.99,3.99,2008-10-22,2007-10-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,352.0,325.0,4.0,0.0,243.0,6.0,17.0,4.0,37.0,502.0,20.0,0.0,212.0,48.0,101.0,3.0,24.0,257.0,8.0,0.0,3.0,38.0,103.0,9.0,59.0,0.0,200.0,0.0,0.0,0.0,18.0,2.0,71.0,0.0,11.0,11.0,19.0,0.0,0.0,220.0,0.0,21.0,39.0,130.0,0.0,0.0,70.0,857.0,0.0,85.0,537.0,383.0,181.0,539.0,2.0,0.0,60.0,0.0,17.0,0.0
